conflict_group_id,occurrences,label_count,labels,label_counts,source_file_count,source_files
1,5,2,BENIGN | DDoS,BENIGN: 1 | DDoS: 4,2,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
658,10,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 9,1,Wednesday-workingHours.pcap_ISCX.csv
659,4,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 3,1,Wednesday-workingHours.pcap_ISCX.csv
660,9,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 8,2,Tuesday-WorkingHours.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
661,3,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 2,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
662,12,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 11,2,Friday-WorkingHours-Morning.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
663,3,2,BENIGN | DoS Hulk,BENIGN: 2 | DoS Hulk: 1,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
664,9,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 8,1,Wednesday-workingHours.pcap_ISCX.csv
665,6,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 5,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
666,8,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 7,2,Tuesday-WorkingHours.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
667,5,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 4,1,Wednesday-workingHours.pcap_ISCX.csv
668,2,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 1,2,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
669,3,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 2,2,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
670,7,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 6,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
671,8,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 7,1,Wednesday-workingHours.pcap_ISCX.csv
672,3,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 2,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
673,12,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 11,1,Wednesday-workingHours.pcap_ISCX.csv
674,3,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 2,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
675,2,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 1,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
676,4,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 3,1,Wednesday-workingHours.pcap_ISCX.csv
677,2,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 1,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
678,3,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 2,1,Wednesday-workingHours.pcap_ISCX.csv
679,4,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 3,1,Wednesday-workingHours.pcap_ISCX.csv
680,4,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 3,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
681,2,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 1,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
682,3,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 2,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
683,5,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 4,1,Wednesday-workingHours.pcap_ISCX.csv
684,2,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 1,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
685,4,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 3,1,Wednesday-workingHours.pcap_ISCX.csv
686,2,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 1,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
687,2,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 1,2,Monday-WorkingHours.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
688,2,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 1,2,Tuesday-WorkingHours.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
689,2,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 1,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
690,2,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 1,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
691,2,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 1,1,Wednesday-workingHours.pcap_ISCX.csv
692,2,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 1,1,Wednesday-workingHours.pcap_ISCX.csv
693,2,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 1,1,Wednesday-workingHours.pcap_ISCX.csv
694,2,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 1,1,Wednesday-workingHours.pcap_ISCX.csv
695,2,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 1,1,Wednesday-workingHours.pcap_ISCX.csv
696,2,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 1,1,Wednesday-workingHours.pcap_ISCX.csv
697,2,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 1,1,Wednesday-workingHours.pcap_ISCX.csv
